radboudsource,sourceguid,target,targetguid,targetlabel
ENSG00000123545,http://purl.uniprot.org/uniprot/Q9ULD8,R-HSA-6799198,http://identifiers.org/reactome/R-HSA-6799198,Complex I biogenesis
ENSG00000125356,http://purl.uniprot.org/uniprot/O43674,R-HSA-611105,http://identifiers.org/reactome/R-HSA-611105,Respiratory electron transport
ENSG00000125356,http://purl.uniprot.org/uniprot/O43674,R-HSA-6799198,http://identifiers.org/reactome/R-HSA-6799198,Complex I biogenesis
ENSG00000129159,http://purl.uniprot.org/uniprot/P56696,R-HSA-1296072,http://identifiers.org/reactome/R-HSA-1296072,Voltage gated Potassium channels
ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244,R-HSA-5696400,http://identifiers.org/reactome/R-HSA-5696400,Dual Incision in GG-NER
ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244,R-HSA-5696394,http://identifiers.org/reactome/R-HSA-5696394,DNA Damage Recognition in GG-NER
ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244,R-HSA-5696395,http://identifiers.org/reactome/R-HSA-5696395,Formation of Incision Complex in GG-NER
ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244,R-HSA-110362,http://identifiers.org/reactome/R-HSA-110362,POLB-Dependent Long Patch Base Excision Repair
ENSG00000129484,http://purl.uniprot.org/uniprot/Q9H244,R-HSA-5685939,http://identifiers.org/reactome/R-HSA-5685939,HDR through MMEJ (alt-NHEJ)
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-9679191,http://identifiers.org/reactome/R-HSA-9679191,Potential therapeutics for SARS
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-3928663,http://identifiers.org/reactome/R-HSA-3928663,EPHA-mediated growth cone collapse
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-416482,http://identifiers.org/reactome/R-HSA-416482,G alpha (12/13) signalling events
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-416572,http://identifiers.org/reactome/R-HSA-416572,Sema4D induced cell migration and growth-cone collapse
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-4420097,http://identifiers.org/reactome/R-HSA-4420097,VEGFA-VEGFR2 Pathway
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-5627117,http://identifiers.org/reactome/R-HSA-5627117,RHO GTPases Activate ROCKs
ENSG00000134318,http://purl.uniprot.org/uniprot/Q07869,R-HSA-9013422,http://identifiers.org/reactome/R-HSA-9013422,RHOBTB1 GTPase cycle
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-2022090,http://identifiers.org/reactome/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-2214320,http://identifiers.org/reactome/R-HSA-2214320,Anchoring fibril formation
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-419037,http://identifiers.org/reactome/R-HSA-419037,NCAM1 interactions
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-3000178,http://identifiers.org/reactome/R-HSA-3000178,ECM proteoglycans
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-1442490,http://identifiers.org/reactome/R-HSA-1442490,Collagen degradation
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-1474244,http://identifiers.org/reactome/R-HSA-1474244,Extracellular matrix organization
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-1650814,http://identifiers.org/reactome/R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-216083,http://identifiers.org/reactome/R-HSA-216083,Integrin cell surface interactions
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-2243919,http://identifiers.org/reactome/R-HSA-2243919,Crosslinking of collagen fibrils
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-3000480,http://identifiers.org/reactome/R-HSA-3000480,Scavenging by Class A Receptors
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-8948216,http://identifiers.org/reactome/R-HSA-8948216,Collagen chain trimerization
ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343,R-HSA-186797,http://identifiers.org/reactome/R-HSA-186797,Signaling by PDGF
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-5696400,http://identifiers.org/reactome/R-HSA-5696400,Dual Incision in GG-NER
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-5696394,http://identifiers.org/reactome/R-HSA-5696394,DNA Damage Recognition in GG-NER
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-5696395,http://identifiers.org/reactome/R-HSA-5696395,Formation of Incision Complex in GG-NER
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-110362,http://identifiers.org/reactome/R-HSA-110362,POLB-Dependent Long Patch Base Excision Repair
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-5685939,http://identifiers.org/reactome/R-HSA-5685939,HDR through MMEJ (alt-NHEJ)
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-192814,http://identifiers.org/reactome/R-HSA-192814,vRNA Synthesis
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-2173795,http://identifiers.org/reactome/R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity
ENSG00000143799,http://purl.uniprot.org/uniprot/Q99062,R-HSA-3108214,http://identifiers.org/reactome/R-HSA-3108214,SUMOylation of DNA damage response and repair proteins
ENSG00000145864,http://purl.uniprot.org/uniprot/Q05513,R-HSA-1236394,http://identifiers.org/reactome/R-HSA-1236394,Signaling by ERBB4
ENSG00000145864,http://purl.uniprot.org/uniprot/Q05513,R-HSA-977443,http://identifiers.org/reactome/R-HSA-977443,GABA receptor activation
ENSG00000147684,http://purl.uniprot.org/uniprot/O76074,R-HSA-611105,http://identifiers.org/reactome/R-HSA-611105,Respiratory electron transport
ENSG00000147684,http://purl.uniprot.org/uniprot/O76074,R-HSA-6799198,http://identifiers.org/reactome/R-HSA-6799198,Complex I biogenesis
ENSG00000151577,http://purl.uniprot.org/uniprot/P21728,R-HSA-418594,http://identifiers.org/reactome/R-HSA-418594,G alpha (i) signalling events
ENSG00000151577,http://purl.uniprot.org/uniprot/P21728,R-HSA-390651,http://identifiers.org/reactome/R-HSA-390651,Dopamine receptors
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-6785807,http://identifiers.org/reactome/R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-9679191,http://identifiers.org/reactome/R-HSA-9679191,Potential therapeutics for SARS
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-1059683,http://identifiers.org/reactome/R-HSA-1059683,Interleukin-6 signaling
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-110056,http://identifiers.org/reactome/R-HSA-110056,MAPK3 (ERK1) activation
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-112411,http://identifiers.org/reactome/R-HSA-112411,MAPK1 (ERK2) activation
ENSG00000160712,http://purl.uniprot.org/uniprot/P51787,R-HSA-9616222,http://identifiers.org/reactome/R-HSA-9616222,Transcriptional regulation of granulopoiesis
ENSG00000163558,http://purl.uniprot.org/uniprot/O00555,R-HSA-1912408,http://identifiers.org/reactome/R-HSA-1912408,Pre-NOTCH Transcription and Translation
ENSG00000163558,http://purl.uniprot.org/uniprot/O00555,R-HSA-209543,http://identifiers.org/reactome/R-HSA-209543,p75NTR recruits signalling complexes
ENSG00000163558,http://purl.uniprot.org/uniprot/O00555,R-HSA-420029,http://identifiers.org/reactome/R-HSA-420029,Tight junction interactions
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-9706374,http://identifiers.org/reactome/R-HSA-9706374,FLT3 signaling through SRC family kinases
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2454202,http://identifiers.org/reactome/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2730905,http://identifiers.org/reactome/R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2871796,http://identifiers.org/reactome/R-HSA-2871796,FCERI mediated MAPK activation
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2871809,http://identifiers.org/reactome/R-HSA-2871809,FCERI mediated Ca+2 mobilization
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-114604,http://identifiers.org/reactome/R-HSA-114604,GPVI-mediated activation cascade
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2029481,http://identifiers.org/reactome/R-HSA-2029481,FCGR activation
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2029482,http://identifiers.org/reactome/R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2029485,http://identifiers.org/reactome/R-HSA-2029485,Role of phospholipids in phagocytosis
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-2424491,http://identifiers.org/reactome/R-HSA-2424491,DAP12 signaling
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-354192,http://identifiers.org/reactome/R-HSA-354192,Integrin signaling
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-5607764,http://identifiers.org/reactome/R-HSA-5607764,CLEC7A (Dectin-1) signaling
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-5621480,http://identifiers.org/reactome/R-HSA-5621480,Dectin-2 family
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-9020558,http://identifiers.org/reactome/R-HSA-9020558,Interleukin-2 signaling
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-912631,http://identifiers.org/reactome/R-HSA-912631,Regulation of signaling by CBL
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-9664323,http://identifiers.org/reactome/R-HSA-9664323,FCGR3A-mediated IL10 synthesis
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-9664422,http://identifiers.org/reactome/R-HSA-9664422,FCGR3A-mediated phagocytosis
ENSG00000165025,http://purl.uniprot.org/uniprot/P21802,R-HSA-983695,http://identifiers.org/reactome/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
ENSG00000165264,http://purl.uniprot.org/uniprot/P12109,R-HSA-611105,http://identifiers.org/reactome/R-HSA-611105,Respiratory electron transport
ENSG00000165264,http://purl.uniprot.org/uniprot/P12109,R-HSA-6799198,http://identifiers.org/reactome/R-HSA-6799198,Complex I biogenesis
ENSG00000166206,http://purl.uniprot.org/uniprot/P08514,R-HSA-1236394,http://identifiers.org/reactome/R-HSA-1236394,Signaling by ERBB4
ENSG00000166206,http://purl.uniprot.org/uniprot/P08514,R-HSA-977443,http://identifiers.org/reactome/R-HSA-977443,GABA receptor activation
ENSG00000166736,http://purl.uniprot.org/uniprot/P07202,R-HSA-112314,http://identifiers.org/reactome/R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
ENSG00000168356,http://purl.uniprot.org/uniprot/P16499,R-HSA-5576892,http://identifiers.org/reactome/R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000168356,http://purl.uniprot.org/uniprot/P16499,R-HSA-445095,http://identifiers.org/reactome/R-HSA-445095,Interaction between L1 and Ankyrins
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-383280,http://identifiers.org/reactome/R-HSA-383280,Nuclear Receptor transcription pathway
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-4090294,http://identifiers.org/reactome/R-HSA-4090294,SUMOylation of intracellular receptors
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-3371497,http://identifiers.org/reactome/R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-5625886,http://identifiers.org/reactome/R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-5689880,http://identifiers.org/reactome/R-HSA-5689880,Ub-specific processing proteases
ENSG00000169083,http://purl.uniprot.org/uniprot/Q09470,R-HSA-8940973,http://identifiers.org/reactome/R-HSA-8940973,RUNX2 regulates osteoblast differentiation
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-1257604,http://identifiers.org/reactome/R-HSA-1257604,PIP3 activates AKT signaling
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-2219530,http://identifiers.org/reactome/R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-6811558,http://identifiers.org/reactome/R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-198933,http://identifiers.org/reactome/R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-977606,http://identifiers.org/reactome/R-HSA-977606,Regulation of Complement cascade
ENSG00000177455,http://purl.uniprot.org/uniprot/P37288,R-HSA-983695,http://identifiers.org/reactome/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
ENSG00000178084,http://purl.uniprot.org/uniprot/P35499,R-HSA-112314,http://identifiers.org/reactome/R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
ENSG00000180914,http://purl.uniprot.org/uniprot/P29323,R-HSA-416476,http://identifiers.org/reactome/R-HSA-416476,G alpha (q) signalling events
ENSG00000180914,http://purl.uniprot.org/uniprot/P29323,R-HSA-388479,http://identifiers.org/reactome/R-HSA-388479,Vasopressin-like receptors
ENSG00000182389,http://purl.uniprot.org/uniprot/P35368,R-HSA-419037,http://identifiers.org/reactome/R-HSA-419037,NCAM1 interactions
ENSG00000182389,http://purl.uniprot.org/uniprot/P35368,R-HSA-112308,http://identifiers.org/reactome/R-HSA-112308,Presynaptic depolarization and calcium channel opening
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-6785807,http://identifiers.org/reactome/R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-141333,http://identifiers.org/reactome/R-HSA-141333,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-181430,http://identifiers.org/reactome/R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-379397,http://identifiers.org/reactome/R-HSA-379397,Enzymatic degradation of dopamine by COMT
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-379398,http://identifiers.org/reactome/R-HSA-379398,Enzymatic degradation of Dopamine by monoamine oxidase
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-380612,http://identifiers.org/reactome/R-HSA-380612,Metabolism of serotonin
ENSG00000189221,http://purl.uniprot.org/uniprot/O43674,R-HSA-5579012,http://identifiers.org/reactome/R-HSA-5579012,Defective MAOA causes BRUNS
ENSG00000196411,http://purl.uniprot.org/uniprot/P10721,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000196411,http://purl.uniprot.org/uniprot/P10721,R-HSA-2682334,http://identifiers.org/reactome/R-HSA-2682334,EPH-Ephrin signaling
ENSG00000196411,http://purl.uniprot.org/uniprot/P10721,R-HSA-3928664,http://identifiers.org/reactome/R-HSA-3928664,Ephrin signaling
ENSG00000196411,http://purl.uniprot.org/uniprot/P10721,R-HSA-3928665,http://identifiers.org/reactome/R-HSA-3928665,EPH-ephrin mediated repulsion of cells
ENSG00000196569,http://purl.uniprot.org/uniprot/P05108,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000196569,http://purl.uniprot.org/uniprot/P05108,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000196569,http://purl.uniprot.org/uniprot/P05108,R-HSA-8874081,http://identifiers.org/reactome/R-HSA-8874081,MET activates PTK2 signaling
ENSG00000196569,http://purl.uniprot.org/uniprot/P05108,R-HSA-9619665,http://identifiers.org/reactome/R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination
ENSG00000196569,http://purl.uniprot.org/uniprot/P05108,R-HSA-3000178,http://identifiers.org/reactome/R-HSA-3000178,ECM proteoglycans
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-418555,http://identifiers.org/reactome/R-HSA-418555,G alpha (s) signalling events
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-8874081,http://identifiers.org/reactome/R-HSA-8874081,MET activates PTK2 signaling
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-1251985,http://identifiers.org/reactome/R-HSA-1251985,Nuclear signaling by ERBB4
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-1257604,http://identifiers.org/reactome/R-HSA-1257604,PIP3 activates AKT signaling
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-2219530,http://identifiers.org/reactome/R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-6811558,http://identifiers.org/reactome/R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-9009391,http://identifiers.org/reactome/R-HSA-9009391,Extra-nuclear estrogen signaling
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-437239,http://identifiers.org/reactome/R-HSA-437239,Recycling pathway of L1
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-5663220,http://identifiers.org/reactome/R-HSA-5663220,RHO GTPases Activate Formins
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-9620244,http://identifiers.org/reactome/R-HSA-9620244,Long-term potentiation
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000197122,http://purl.uniprot.org/uniprot/P17787,R-HSA-9032500,http://identifiers.org/reactome/R-HSA-9032500,Activated NTRK2 signals through FYN
